# SIMULATED DATA, procedural CMB-like field (NOT real Planck data)
# Generated by: /scripts/simulate/cmb_map.ts
# To replace with real Planck SMICA: see /scripts/fetch/cmb_map.md
# Real source: Planck 2018 results IV, A&A 641, A4
# Schema: x (Mollweide, -2..2), y (Mollweide, -1..1), t_uk (microkelvin)
# Grid: 480x240 Mollweide cells, 89876 interior points
x,y,t_uk
0.9562,-0.7238,-63.59
0.9645,-0.7238,-108.74
0.9729,-0.7238,-66.68
0.9812,-0.7238,-51.26
0.9896,-0.7238,73.93
0.9979,-0.7238,-63.18
1.0063,-0.7238,-146.12
1.0146,-0.7238,-124.24
1.0230,-0.7238,-128.02
1.0313,-0.7238,-88.48
1.0397,-0.7238,-33.05
1.0480,-0.7238,62.48
1.0564,-0.7238,52.82
1.0647,-0.7238,-34.89
1.0731,-0.7238,-79.33
1.0814,-0.7238,-28.58
1.0898,-0.7238,-34.31
1.0981,-0.7238,-101.89
1.1065,-0.7238,-92.80
1.1148,-0.7238,-26.95
1.1232,-0.7238,-133.68
1.1315,-0.7238,-148.08
1.1399,-0.7238,-16.87
1.1482,-0.7238,-83.79
1.1566,-0.7238,8.39
1.1649,-0.7238,-98.02
1.1733,-0.7238,-47.46
1.1816,-0.7238,26.84
1.1900,-0.7238,80.87
1.1983,-0.7238,101.86
1.2067,-0.7238,20.95
1.2150,-0.7238,-36.15
1.2234,-0.7238,-20.28
1.2317,-0.7238,-62.36
1.2401,-0.7238,-37.26
1.2484,-0.7238,61.24
1.2568,-0.7238,-15.10
1.2651,-0.7238,104.21
1.2735,-0.7238,-2.61
1.2818,-0.7238,99.50
1.2902,-0.7238,-24.20
1.2985,-0.7238,-82.29
1.3069,-0.7238,-40.72
1.3152,-0.7238,-15.10
1.3236,-0.7238,-64.69
1.3319,-0.7238,-109.98
1.3403,-0.7238,10.76
1.3486,-0.7238,-69.06
1.3570,-0.7238,-134.54
1.3653,-0.7238,115.20
1.3737,-0.7238,40.52
-1.3904,-0.7155,-85.19
-1.3820,-0.7155,-41.51
-1.3737,-0.7155,-34.54
-1.3653,-0.7155,-18.90
-1.3570,-0.7155,-5.76
-1.3486,-0.7155,69.42
-1.3403,-0.7155,-31.08
-1.3319,-0.7155,71.57
-1.3236,-0.7155,-144.01
-1.3152,-0.7155,134.12
-1.3069,-0.7155,81.86
-1.2985,-0.7155,32.72
-1.2902,-0.7155,-115.31
-1.2818,-0.7155,-16.87
-1.2735,-0.7155,44.94
-1.2651,-0.7155,6.36
-1.2568,-0.7155,21.53
-1.2484,-0.7155,-98.03
-1.2401,-0.7155,21.23
-1.2317,-0.7155,26.86
-1.2234,-0.7155,11.07
-1.2150,-0.7155,-59.80
-1.2067,-0.7155,-151.74
-1.1983,-0.7155,-110.30
-1.1900,-0.7155,143.87
-1.1816,-0.7155,42.53
-1.1733,-0.7155,52.34
-1.1649,-0.7155,3.12
-1.1566,-0.7155,-69.40
-1.1482,-0.7155,22.52
-1.1399,-0.7155,43.96
-1.1315,-0.7155,-114.95
-1.1232,-0.7155,-26.13
-1.1148,-0.7155,-79.99
-1.1065,-0.7155,-48.43
-1.0981,-0.7155,-10.64
-1.0898,-0.7155,-62.12
-1.0814,-0.7155,25.56
-1.0731,-0.7155,-58.32
-1.0647,-0.7155,33.00
-1.0564,-0.7155,98.41
-1.0480,-0.7155,-33.14
-1.0397,-0.7155,37.10
-1.0313,-0.7155,34.43
-1.0230,-0.7155,59.85
-1.0146,-0.7155,61.91
-1.0063,-0.7155,94.85
-0.9979,-0.7155,35.66
-0.9896,-0.7155,-72.42
-0.9812,-0.7155,-136.15
-0.9729,-0.7155,35.19
-0.9645,-0.7155,-9.48
-0.9562,-0.7155,-103.56
-0.9478,-0.7155,-125.69
-0.9395,-0.7155,19.37
-0.9311,-0.7155,103.25
-0.9228,-0.7155,29.30
-0.9144,-0.7155,125.11
-0.9061,-0.7155,87.03
-0.8977,-0.7155,44.41
-0.8894,-0.7155,45.92
-0.8810,-0.7155,-116.55
-0.8727,-0.7155,102.51
-0.8643,-0.7155,8.13
-0.8559,-0.7155,94.34
-0.8476,-0.7155,104.28
-0.8392,-0.7155,43.72
-0.8309,-0.7155,-43.43
-0.8225,-0.7155,116.01
-0.8142,-0.7155,-3.69
-0.8058,-0.7155,-63.71
-0.7975,-0.7155,184.30
-0.7891,-0.7155,119.51
-0.7808,-0.7155,123.05
-0.7724,-0.7155,71.83
-0.7641,-0.7155,11.46
-0.7557,-0.7155,57.08
-0.7474,-0.7155,-14.63
-0.7390,-0.7155,-72.20
-0.7307,-0.7155,41.48
-0.7223,-0.7155,-61.38
-0.7140,-0.7155,24.14
-0.7056,-0.7155,117.35
-0.6973,-0.7155,-10.83
-0.6889,-0.7155,48.51
-0.6806,-0.7155,-66.54
-0.6722,-0.7155,33.58
-0.6639,-0.7155,-79.18
-0.6555,-0.7155,141.43
-0.6472,-0.7155,63.27
-0.6388,-0.7155,21.03
-0.6305,-0.7155,128.61
-0.6221,-0.7155,16.04
-0.6138,-0.7155,55.25
-0.6054,-0.7155,-107.39
-0.5971,-0.7155,31.77
-0.5887,-0.7155,108.29
-0.5804,-0.7155,77.88
-0.5720,-0.7155,232.72
-0.5637,-0.7155,51.27
-0.5553,-0.7155,29.14
-0.5470,-0.7155,-0.53
-0.5386,-0.7155,20.55
-0.5303,-0.7155,-40.70
-0.5219,-0.7155,11.79
-0.5136,-0.7155,78.13
-0.5052,-0.7155,-119.21
-0.4969,-0.7155,159.10
-0.4885,-0.7155,75.71
-0.4802,-0.7155,-5.55
-0.4718,-0.7155,-62.21
-0.4635,-0.7155,-44.92
-0.4551,-0.7155,-46.15
-0.4468,-0.7155,-94.76
-0.4384,-0.7155,94.80
-0.4301,-0.7155,161.74
-0.4217,-0.7155,-21.58
-0.4134,-0.7155,-102.71
-0.4050,-0.7155,-35.97
-0.3967,-0.7155,16.45
-0.3883,-0.7155,8.00
-0.3800,-0.7155,-75.94
-0.3716,-0.7155,23.59
-0.3633,-0.7155,32.33
-0.3549,-0.7155,118.81
-0.3466,-0.7155,19.73
-0.3382,-0.7155,27.23
-0.3299,-0.7155,-133.53
-0.3215,-0.7155,-61.78
-0.3132,-0.7155,-51.39
-0.3048,-0.7155,-185.82
-0.2965,-0.7155,-164.10
-0.2881,-0.7155,1.34
-0.2797,-0.7155,-59.29
-0.2714,-0.7155,-187.45
-0.2630,-0.7155,-9.77
-0.2547,-0.7155,-90.32
-0.2463,-0.7155,-81.26
-0.2380,-0.7155,-44.66
-0.2296,-0.7155,8.71
-0.2213,-0.7155,-68.39
-0.2129,-0.7155,47.62
-0.2046,-0.7155,93.47
-0.1962,-0.7155,10.60
-0.1879,-0.7155,-53.43
-0.1795,-0.7155,32.58
-0.1712,-0.7155,-39.74
-0.1628,-0.7155,1.39
-0.1545,-0.7155,-24.31
-0.1461,-0.7155,73.00
-0.1378,-0.7155,-84.75
-0.1294,-0.7155,33.77
-0.1211,-0.7155,-0.01
-0.1127,-0.7155,-82.08
-0.1044,-0.7155,17.22
-0.0960,-0.7155,30.69
-0.0877,-0.7155,-30.60
-0.0793,-0.7155,9.48
-0.0710,-0.7155,65.31
-0.0626,-0.7155,202.24
-0.0543,-0.7155,159.58
-0.0459,-0.7155,-72.59
-0.0376,-0.7155,-29.04
-0.0292,-0.7155,109.92
-0.0209,-0.7155,83.04
-0.0125,-0.7155,40.97
-0.0042,-0.7155,10.47
0.0042,-0.7155,72.88
0.0125,-0.7155,-74.20
0.0209,-0.7155,-0.42
0.0292,-0.7155,-55.78
0.0376,-0.7155,11.92
0.0459,-0.7155,44.83
0.0543,-0.7155,-68.73
0.0626,-0.7155,174.86
0.0710,-0.7155,-9.82
0.0793,-0.7155,-170.11
0.0877,-0.7155,134.61
0.0960,-0.7155,45.79
0.1044,-0.7155,83.64
0.1127,-0.7155,196.62
0.1211,-0.7155,109.54
0.1294,-0.7155,3.33
0.1378,-0.7155,203.68
0.1461,-0.7155,56.58
0.1545,-0.7155,199.71
0.1628,-0.7155,-2.25
0.1712,-0.7155,39.99
0.1795,-0.7155,-143.19
0.1879,-0.7155,60.96
0.1962,-0.7155,68.67
0.2046,-0.7155,27.70
0.2129,-0.7155,-24.01
0.2213,-0.7155,-75.19
0.2296,-0.7155,-7.43
0.2380,-0.7155,53.92
0.2463,-0.7155,-110.03
0.2547,-0.7155,-61.88
0.2630,-0.7155,-67.04
0.2714,-0.7155,86.59
0.2797,-0.7155,-18.65
0.2881,-0.7155,33.86
0.2965,-0.7155,-64.29
0.3048,-0.7155,38.53
0.3132,-0.7155,50.16
0.3215,-0.7155,79.47
0.3299,-0.7155,-155.81
0.3382,-0.7155,36.17
0.3466,-0.7155,77.54
0.3549,-0.7155,91.53
0.3633,-0.7155,-1.52
0.3716,-0.7155,34.99
0.3800,-0.7155,0.79
0.3883,-0.7155,26.62
0.3967,-0.7155,-116.48
0.4050,-0.7155,112.27
0.4134,-0.7155,34.90
0.4217,-0.7155,26.05
0.4301,-0.7155,68.73
0.4384,-0.7155,84.39
0.4468,-0.7155,115.50
0.4551,-0.7155,58.41
0.4635,-0.7155,-44.79
0.4718,-0.7155,98.44
0.4802,-0.7155,92.72
0.4885,-0.7155,51.96
0.4969,-0.7155,-114.27
0.5052,-0.7155,100.04
0.5136,-0.7155,-43.65
0.5219,-0.7155,28.27
0.5303,-0.7155,22.24
0.5386,-0.7155,33.77
0.5470,-0.7155,132.20
0.5553,-0.7155,-16.15
0.5637,-0.7155,-128.39
0.5720,-0.7155,-98.57
0.5804,-0.7155,109.37
0.5887,-0.7155,-66.35
0.5971,-0.7155,-102.21
0.6054,-0.7155,-40.23
0.6138,-0.7155,77.70
0.6221,-0.7155,-30.70
0.6305,-0.7155,104.53
0.6388,-0.7155,-12.72
0.6472,-0.7155,66.46
0.6555,-0.7155,42.17
0.6639,-0.7155,-132.04
0.6722,-0.7155,-27.71
0.6806,-0.7155,-56.76
0.6889,-0.7155,47.06
0.6973,-0.7155,73.95
0.7056,-0.7155,147.69
0.7140,-0.7155,-80.48
0.7223,-0.7155,85.90
0.7307,-0.7155,0.36
0.7390,-0.7155,-139.87
0.7474,-0.7155,26.57
0.7557,-0.7155,-31.89
0.7641,-0.7155,-94.88
0.7724,-0.7155,-270.11
0.7808,-0.7155,-106.86
0.7891,-0.7155,-0.26
0.7975,-0.7155,-149.61
0.8058,-0.7155,-4.69
0.8142,-0.7155,-139.44
0.8225,-0.7155,-47.81
0.8309,-0.7155,-100.74
0.8392,-0.7155,40.40
0.8476,-0.7155,-68.56
0.8559,-0.7155,-189.31
0.8643,-0.7155,52.14
0.8727,-0.7155,-182.04
0.8810,-0.7155,-156.05
0.8894,-0.7155,-104.10
0.8977,-0.7155,-88.69
0.9061,-0.7155,-138.45
0.9144,-0.7155,79.74
0.9228,-0.7155,-57.58
0.9311,-0.7155,-133.42
0.9395,-0.7155,-91.91
0.9478,-0.7155,23.58
0.9562,-0.7155,-19.98
0.9645,-0.7155,-150.37
0.9729,-0.7155,-65.04
0.9812,-0.7155,-182.10
0.9896,-0.7155,-90.72
0.9979,-0.7155,-98.15
1.0063,-0.7155,-137.43
1.0146,-0.7155,-168.84
1.0230,-0.7155,-151.03
1.0313,-0.7155,-29.51
1.0397,-0.7155,-23.51
1.0480,-0.7155,-48.61
1.0564,-0.7155,-135.73
1.0647,-0.7155,-126.45
1.0731,-0.7155,32.89
1.0814,-0.7155,-147.17
1.0898,-0.7155,2.60
1.0981,-0.7155,-98.11
1.1065,-0.7155,-58.57
1.1148,-0.7155,-59.13
1.1232,-0.7155,-160.70
1.1315,-0.7155,-80.55
1.1399,-0.7155,56.74
1.1482,-0.7155,-29.50
1.1566,-0.7155,-23.14
1.1649,-0.7155,-1.35
1.1733,-0.7155,-55.16
1.1816,-0.7155,-43.51
1.1900,-0.7155,-43.66
1.1983,-0.7155,-64.01
1.2067,-0.7155,111.00
1.2150,-0.7155,-20.80
1.2234,-0.7155,-210.25
1.2317,-0.7155,68.19
1.2401,-0.7155,-3.03
1.2484,-0.7155,27.15
1.2568,-0.7155,36.15
1.2651,-0.7155,-43.90
1.2735,-0.7155,86.22
1.2818,-0.7155,76.94
1.2902,-0.7155,-26.34
1.2985,-0.7155,41.99
1.3069,-0.7155,-81.70
1.3152,-0.7155,-82.84
1.3236,-0.7155,15.76
1.3319,-0.7155,-32.44
1.3403,-0.7155,183.41
1.3486,-0.7155,-46.90
1.3570,-0.7155,238.07
1.3653,-0.7155,134.86
1.3737,-0.7155,-40.25
1.3820,-0.7155,-7.14
1.3904,-0.7155,-188.54
-1.4071,-0.7071,-32.39
-1.3987,-0.7071,-75.20
-1.3904,-0.7071,-24.53
-1.3820,-0.7071,-26.06
-1.3737,-0.7071,-167.65
-1.3653,-0.7071,66.95
-1.3570,-0.7071,-4.92
-1.3486,-0.7071,84.05
-1.3403,-0.7071,41.33
-1.3319,-0.7071,125.78
-1.3236,-0.7071,-3.11
-1.3152,-0.7071,-59.99
-1.3069,-0.7071,154.98
-1.2985,-0.7071,88.17
-1.2902,-0.7071,130.40
-1.2818,-0.7071,25.38
-1.2735,-0.7071,264.15
-1.2651,-0.7071,14.51
-1.2568,-0.7071,30.07
-1.2484,-0.7071,-93.76
-1.2401,-0.7071,-34.99
-1.2317,-0.7071,195.51
-1.2234,-0.7071,85.05
-1.2150,-0.7071,37.94
-1.2067,-0.7071,39.14
-1.1983,-0.7071,65.50
-1.1900,-0.7071,98.61
-1.1816,-0.7071,45.36
-1.1733,-0.7071,-6.99
-1.1649,-0.7071,-74.24
-1.1566,-0.7071,-43.73
-1.1482,-0.7071,17.94
-1.1399,-0.7071,51.27
-1.1315,-0.7071,-257.46
-1.1232,-0.7071,4.09
-1.1148,-0.7071,55.93
-1.1065,-0.7071,49.72
-1.0981,-0.7071,45.13
-1.0898,-0.7071,14.99
-1.0814,-0.7071,47.16
-1.0731,-0.7071,-91.55
-1.0647,-0.7071,22.84
-1.0564,-0.7071,-25.03
-1.0480,-0.7071,-49.42
-1.0397,-0.7071,43.16
-1.0313,-0.7071,19.62
-1.0230,-0.7071,85.20
-1.0146,-0.7071,-104.88
-1.0063,-0.7071,-14.21
-0.9979,-0.7071,-49.39
-0.9896,-0.7071,94.70
-0.9812,-0.7071,82.69
-0.9729,-0.7071,68.77
-0.9645,-0.7071,41.31
-0.9562,-0.7071,-17.32
-0.9478,-0.7071,-117.20
-0.9395,-0.7071,29.76
-0.9311,-0.7071,-16.94
-0.9228,-0.7071,-16.65
-0.9144,-0.7071,85.67
-0.9061,-0.7071,34.24
-0.8977,-0.7071,77.80
-0.8894,-0.7071,-33.94
-0.8810,-0.7071,165.63
-0.8727,-0.7071,80.80
-0.8643,-0.7071,-92.15
-0.8559,-0.7071,60.17
-0.8476,-0.7071,49.66
-0.8392,-0.7071,-12.62
-0.8309,-0.7071,-165.82
-0.8225,-0.7071,89.43
-0.8142,-0.7071,69.25
-0.8058,-0.7071,54.11
-0.7975,-0.7071,-38.75
-0.7891,-0.7071,117.57
-0.7808,-0.7071,206.16
-0.7724,-0.7071,137.63
-0.7641,-0.7071,51.73
-0.7557,-0.7071,53.98
-0.7474,-0.7071,-32.42
-0.7390,-0.7071,85.07
-0.7307,-0.7071,-62.78
-0.7223,-0.7071,196.53
-0.7140,-0.7071,-61.10
-0.7056,-0.7071,127.92
-0.6973,-0.7071,120.85
-0.6889,-0.7071,-34.98
-0.6806,-0.7071,171.53
-0.6722,-0.7071,7.89
-0.6639,-0.7071,208.26
-0.6555,-0.7071,-5.92
-0.6472,-0.7071,14.61
-0.6388,-0.7071,-35.43
-0.6305,-0.7071,-68.99
-0.6221,-0.7071,-80.04
-0.6138,-0.7071,79.31
-0.6054,-0.7071,-72.37
-0.5971,-0.7071,20.26
-0.5887,-0.7071,-39.27
-0.5804,-0.7071,35.00
-0.5720,-0.7071,93.60
-0.5637,-0.7071,43.41
-0.5553,-0.7071,66.93
-0.5470,-0.7071,-23.34
-0.5386,-0.7071,197.56
-0.5303,-0.7071,-41.67
-0.5219,-0.7071,-76.86
-0.5136,-0.7071,-81.30
-0.5052,-0.7071,38.38
-0.4969,-0.7071,-177.38
-0.4885,-0.7071,9.33
-0.4802,-0.7071,29.39
-0.4718,-0.7071,122.92
-0.4635,-0.7071,-80.41
-0.4551,-0.7071,-123.09
-0.4468,-0.7071,27.31
-0.4384,-0.7071,12.08
-0.4301,-0.7071,-56.93
-0.4217,-0.7071,-58.39
-0.4134,-0.7071,97.24
-0.4050,-0.7071,-4.79
-0.3967,-0.7071,-115.49
-0.3883,-0.7071,-122.66
-0.3800,-0.7071,-155.37
-0.3716,-0.7071,19.95
-0.3633,-0.7071,-112.47
-0.3549,-0.7071,34.79
-0.3466,-0.7071,96.26
-0.3382,-0.7071,81.72
-0.3299,-0.7071,-11.29
-0.3215,-0.7071,-35.42
-0.3132,-0.7071,87.27
-0.3048,-0.7071,56.91
-0.2965,-0.7071,-104.98
-0.2881,-0.7071,-14.10
-0.2797,-0.7071,50.21
-0.2714,-0.7071,-44.60
-0.2630,-0.7071,158.91
-0.2547,-0.7071,37.87
-0.2463,-0.7071,-63.20
-0.2380,-0.7071,-4.05
-0.2296,-0.7071,14.42
-0.2213,-0.7071,-24.84
-0.2129,-0.7071,105.78
-0.2046,-0.7071,49.07
-0.1962,-0.7071,-73.54
-0.1879,-0.7071,49.00
-0.1795,-0.7071,2.54
-0.1712,-0.7071,61.41
-0.1628,-0.7071,-169.58
-0.1545,-0.7071,6.59
-0.1461,-0.7071,-71.43
-0.1378,-0.7071,7.98
-0.1294,-0.7071,9.53
-0.1211,-0.7071,0.53
-0.1127,-0.7071,28.78
-0.1044,-0.7071,18.00
-0.0960,-0.7071,-129.08
-0.0877,-0.7071,-59.86
-0.0793,-0.7071,195.60
-0.0710,-0.7071,-139.92
-0.0626,-0.7071,6.17
-0.0543,-0.7071,-0.58
-0.0459,-0.7071,71.37
-0.0376,-0.7071,43.02
-0.0292,-0.7071,-35.01
-0.0209,-0.7071,73.33
-0.0125,-0.7071,56.73
-0.0042,-0.7071,-22.55
0.0042,-0.7071,92.96
0.0125,-0.7071,17.23
0.0209,-0.7071,67.40
0.0292,-0.7071,-18.74
0.0376,-0.7071,13.72
0.0459,-0.7071,169.63
0.0543,-0.7071,37.74
0.0626,-0.7071,56.53
0.0710,-0.7071,83.20
0.0793,-0.7071,23.10
0.0877,-0.7071,39.60
0.0960,-0.7071,129.13
0.1044,-0.7071,-154.87
0.1127,-0.7071,-32.37
0.1211,-0.7071,-5.50
0.1294,-0.7071,-39.22
0.1378,-0.7071,74.47
0.1461,-0.7071,-11.07
0.1545,-0.7071,-53.99
0.1628,-0.7071,101.18
0.1712,-0.7071,78.51
0.1795,-0.7071,-7.44
0.1879,-0.7071,92.19
0.1962,-0.7071,-17.56
0.2046,-0.7071,102.86
0.2129,-0.7071,-68.97
0.2213,-0.7071,-78.69
0.2296,-0.7071,41.13
0.2380,-0.7071,21.09
0.2463,-0.7071,46.90
0.2547,-0.7071,-60.29
0.2630,-0.7071,80.59
0.2714,-0.7071,7.40
0.2797,-0.7071,25.89
0.2881,-0.7071,162.60
0.2965,-0.7071,131.61
0.3048,-0.7071,112.02
0.3132,-0.7071,61.12
0.3215,-0.7071,155.95
0.3299,-0.7071,27.89
0.3382,-0.7071,126.29
0.3466,-0.7071,-10.19
0.3549,-0.7071,66.27
0.3633,-0.7071,63.46
0.3716,-0.7071,42.46
0.3800,-0.7071,95.01
0.3883,-0.7071,-122.83
0.3967,-0.7071,38.72
0.4050,-0.7071,-107.32
0.4134,-0.7071,-79.04
0.4217,-0.7071,88.95
0.4301,-0.7071,-58.73
0.4384,-0.7071,12.86
0.4468,-0.7071,23.08
0.4551,-0.7071,58.17
0.4635,-0.7071,17.95
0.4718,-0.7071,-107.16
0.4802,-0.7071,-114.28
0.4885,-0.7071,53.61
0.4969,-0.7071,-72.22
0.5052,-0.7071,-34.94
0.5136,-0.7071,23.89
0.5219,-0.7071,-90.23
0.5303,-0.7071,89.79
0.5386,-0.7071,59.10
0.5470,-0.7071,-21.01
0.5553,-0.7071,-20.69
0.5637,-0.7071,-122.57
0.5720,-0.7071,41.29
0.5804,-0.7071,47.39
0.5887,-0.7071,99.36
0.5971,-0.7071,-111.60
0.6054,-0.7071,-38.32
0.6138,-0.7071,117.62
0.6221,-0.7071,-73.53
0.6305,-0.7071,35.49
0.6388,-0.7071,-56.69
0.6472,-0.7071,40.51
0.6555,-0.7071,14.21
0.6639,-0.7071,43.69
0.6722,-0.7071,97.63
0.6806,-0.7071,119.00
0.6889,-0.7071,56.63
0.6973,-0.7071,-132.17
0.7056,-0.7071,-51.44
0.7140,-0.7071,-172.11
0.7223,-0.7071,-97.37
0.7307,-0.7071,4.41
0.7390,-0.7071,169.89
0.7474,-0.7071,-31.35
0.7557,-0.7071,-18.09
0.7641,-0.7071,-0.15
0.7724,-0.7071,-8.73
0.7808,-0.7071,-61.24
0.7891,-0.7071,-128.56
0.7975,-0.7071,-135.39
0.8058,-0.7071,-101.12
0.8142,-0.7071,-176.78
0.8225,-0.7071,-125.31
0.8309,-0.7071,-137.74
0.8392,-0.7071,-39.72
0.8476,-0.7071,-14.01
0.8559,-0.7071,-157.98
0.8643,-0.7071,-147.02
0.8727,-0.7071,-59.90
0.8810,-0.7071,-154.85
0.8894,-0.7071,-25.68
0.8977,-0.7071,-71.69
0.9061,-0.7071,12.42
0.9144,-0.7071,-77.08
0.9228,-0.7071,-41.02
0.9311,-0.7071,-146.36
0.9395,-0.7071,32.96
0.9478,-0.7071,67.00
0.9562,-0.7071,-205.53
0.9645,-0.7071,-68.34
0.9729,-0.7071,122.87
0.9812,-0.7071,-91.29
0.9896,-0.7071,-108.86
0.9979,-0.7071,-93.10
1.0063,-0.7071,38.66
1.0146,-0.7071,7.46
1.0230,-0.7071,-57.44
1.0313,-0.7071,-84.11
1.0397,-0.7071,59.87
1.0480,-0.7071,-67.78
1.0564,-0.7071,-53.39
1.0647,-0.7071,-32.73
1.0731,-0.7071,-115.85
1.0814,-0.7071,-144.09
1.0898,-0.7071,-154.15
1.0981,-0.7071,-122.95
1.1065,-0.7071,-20.22
1.1148,-0.7071,1.50
1.1232,-0.7071,-109.88
1.1315,-0.7071,-164.24
1.1399,-0.7071,-150.12
1.1482,-0.7071,-34.13
1.1566,-0.7071,-40.19
1.1649,-0.7071,-125.29
1.1733,-0.7071,-17.97
1.1816,-0.7071,101.18
1.1900,-0.7071,54.60
1.1983,-0.7071,-195.69
1.2067,-0.7071,-53.29
1.2150,-0.7071,42.73
1.2234,-0.7071,-52.39
1.2317,-0.7071,76.76
1.2401,-0.7071,108.58
1.2484,-0.7071,-85.37
1.2568,-0.7071,-96.65
1.2651,-0.7071,101.22
1.2735,-0.7071,-26.59
1.2818,-0.7071,-69.31
1.2902,-0.7071,25.73
1.2985,-0.7071,77.01
1.3069,-0.7071,1.60
1.3152,-0.7071,6.11
1.3236,-0.7071,74.25
1.3319,-0.7071,131.26
1.3403,-0.7071,113.06
1.3486,-0.7071,-58.85
1.3570,-0.7071,-48.10
1.3653,-0.7071,-129.30
1.3737,-0.7071,29.20
1.3820,-0.7071,-27.70
1.3904,-0.7071,34.39
1.3987,-0.7071,25.96
1.4071,-0.7071,130.99
-1.4238,-0.6987,34.62
-1.4154,-0.6987,39.33
-1.4071,-0.6987,-203.47
-1.3987,-0.6987,-15.42
-1.3904,-0.6987,47.77
-1.3820,-0.6987,54.12
-1.3737,-0.6987,49.77
-1.3653,-0.6987,-50.87
-1.3570,-0.6987,28.22
-1.3486,-0.6987,12.96
-1.3403,-0.6987,66.40
-1.3319,-0.6987,-20.22
-1.3236,-0.6987,115.05
-1.3152,-0.6987,131.37
-1.3069,-0.6987,114.72
-1.2985,-0.6987,160.26
-1.2902,-0.6987,-92.52
-1.2818,-0.6987,49.69
-1.2735,-0.6987,-78.66
-1.2651,-0.6987,9.33
-1.2568,-0.6987,-53.24
-1.2484,-0.6987,-21.24
-1.2401,-0.6987,30.65
-1.2317,-0.6987,-45.59
-1.2234,-0.6987,85.69
-1.2150,-0.6987,-38.29
-1.2067,-0.6987,-19.26
-1.1983,-0.6987,-43.28
-1.1900,-0.6987,24.97
-1.1816,-0.6987,-0.10
-1.1733,-0.6987,28.40
-1.1649,-0.6987,94.84
-1.1566,-0.6987,-24.49
-1.1482,-0.6987,62.64
-1.1399,-0.6987,-28.58
-1.1315,-0.6987,-87.88
-1.1232,-0.6987,49.08
-1.1148,-0.6987,-59.84
-1.1065,-0.6987,135.05
-1.0981,-0.6987,-35.05
-1.0898,-0.6987,-21.12
-1.0814,-0.6987,95.65
-1.0731,-0.6987,-46.08
-1.0647,-0.6987,70.50
-1.0564,-0.6987,29.67
-1.0480,-0.6987,-14.94
-1.0397,-0.6987,-63.19
-1.0313,-0.6987,-138.65
-1.0230,-0.6987,-16.49
-1.0146,-0.6987,-29.45
-1.0063,-0.6987,141.87
-0.9979,-0.6987,88.53
-0.9896,-0.6987,-51.27
-0.9812,-0.6987,48.36
-0.9729,-0.6987,-56.22
-0.9645,-0.6987,4.09
-0.9562,-0.6987,17.38
-0.9478,-0.6987,-25.36
-0.9395,-0.6987,-123.31
-0.9311,-0.6987,-112.38
-0.9228,-0.6987,-48.38
-0.9144,-0.6987,46.84
-0.9061,-0.6987,-34.04
-0.8977,-0.6987,-204.42
-0.8894,-0.6987,2.77
-0.8810,-0.6987,-97.69
-0.8727,-0.6987,-16.68
-0.8643,-0.6987,31.35
-0.8559,-0.6987,-21.64
-0.8476,-0.6987,-36.16
-0.8392,-0.6987,87.84
-0.8309,-0.6987,-18.52
-0.8225,-0.6987,-49.62
-0.8142,-0.6987,1.64
-0.8058,-0.6987,-30.61
-0.7975,-0.6987,156.83
-0.7891,-0.6987,-44.76
-0.7808,-0.6987,-36.35
-0.7724,-0.6987,-28.16
-0.7641,-0.6987,-13.26
-0.7557,-0.6987,142.24
-0.7474,-0.6987,60.89
-0.7390,-0.6987,170.80
-0.7307,-0.6987,40.97
-0.7223,-0.6987,151.53
-0.7140,-0.6987,25.66
-0.7056,-0.6987,162.83
-0.6973,-0.6987,37.85
-0.6889,-0.6987,156.23
-0.6806,-0.6987,-33.71
-0.6722,-0.6987,-64.84
-0.6639,-0.6987,46.78
-0.6555,-0.6987,15.97
-0.6472,-0.6987,48.63
-0.6388,-0.6987,142.16
-0.6305,-0.6987,-24.47
-0.6221,-0.6987,-63.02
-0.6138,-0.6987,105.71
-0.6054,-0.6987,83.37
-0.5971,-0.6987,-30.81
-0.5887,-0.6987,-38.66
-0.5804,-0.6987,54.84
-0.5720,-0.6987,118.06
-0.5637,-0.6987,-11.98
-0.5553,-0.6987,-2.22
-0.5470,-0.6987,77.74
-0.5386,-0.6987,120.13
-0.5303,-0.6987,42.59
-0.5219,-0.6987,-3.45
-0.5136,-0.6987,10.52
-0.5052,-0.6987,21.87
-0.4969,-0.6987,-22.24
-0.4885,-0.6987,83.13
-0.4802,-0.6987,-76.39
-0.4718,-0.6987,-58.89
-0.4635,-0.6987,-64.47
-0.4551,-0.6987,-132.17
-0.4468,-0.6987,-1.41
-0.4384,-0.6987,68.92
-0.4301,-0.6987,-34.24
-0.4217,-0.6987,6.29
-0.4134,-0.6987,-3.14
-0.4050,-0.6987,78.68
-0.3967,-0.6987,65.01
-0.3883,-0.6987,50.17
-0.3800,-0.6987,-29.72
-0.3716,-0.6987,-180.11
-0.3633,-0.6987,18.46
-0.3549,-0.6987,22.59
-0.3466,-0.6987,66.13
-0.3382,-0.6987,-46.88
-0.3299,-0.6987,-20.18
-0.3215,-0.6987,-85.49
-0.3132,-0.6987,12.58
-0.3048,-0.6987,-223.76
-0.2965,-0.6987,-234.61
-0.2881,-0.6987,100.89
